2021-06-19 00:02:02	51.0603	49.7608
2021-06-19 00:02:03	51.0624	49.7618
2021-06-19 00:02:04	51.0644	49.7629
2021-06-19 00:02:05	51.0665	49.7639
2021-06-19 00:02:06	51.0685	49.7649
2021-06-19 00:02:07	51.0706	49.766
2021-06-19 00:02:08	51.0726	49.767
2021-06-19 00:02:09	51.0747	49.7681
2021-06-19 00:02:10	51.0767	49.7691
2021-06-19 00:02:11	51.0788	49.7702
2021-06-19 00:02:12	51.0808	49.7712
2021-06-19 00:02:13	51.0829	49.7723
2021-06-19 00:02:14	51.085	49.7733
2021-06-19 00:02:15	51.087	49.7743
2021-06-19 00:02:16	51.0891	49.7754
2021-06-19 00:02:17	51.0911	49.7764
2021-06-19 00:02:18	51.0932	49.7775
2021-06-19 00:02:19	51.0952	49.7785
2021-06-19 00:02:20	51.0973	49.7796
2021-06-19 00:02:21	51.0993	49.7806
2021-06-19 00:02:22	51.1014	49.7816
2021-06-19 00:02:23	51.1034	49.7827
2021-06-19 00:02:24	51.1055	49.7837
2021-06-19 00:02:25	51.1076	49.7848
2021-06-19 00:02:26	51.1096	49.7858
2021-06-19 00:02:27	51.1117	49.7869
2021-06-19 00:02:28	51.1137	49.7879
2021-06-19 00:02:29	51.1158	49.7889
2021-06-19 00:02:30	51.1178	49.79
2021-06-19 00:02:31	51.1199	49.791
2021-06-19 00:02:32	51.1219	49.7921
2021-06-19 00:02:33	51.124	49.7931
2021-06-19 00:02:34	51.126	49.7942
2021-06-19 00:02:35	51.1281	49.7952
2021-06-19 00:02:36	51.1302	49.7962
2021-06-19 00:02:37	51.1322	49.7973
2021-06-19 00:02:38	51.1343	49.7983
2021-06-19 00:02:39	51.1363	49.7994
2021-06-19 00:02:40	51.1384	49.8004
2021-06-19 00:02:41	51.1404	49.8014
2021-06-19 00:02:42	51.1425	49.8025
2021-06-19 00:02:43	51.1445	49.8035
2021-06-19 00:02:44	51.1466	49.8046
2021-06-19 00:02:45	51.1487	49.8056
2021-06-19 00:02:46	51.1507	49.8066
2021-06-19 00:02:47	51.1528	49.8077
2021-06-19 00:02:48	51.1548	49.8087
2021-06-19 00:02:49	51.1569	49.8098
2021-06-19 00:02:50	51.1589	49.8108
